order_id,customer_id,order_date,order_channel,order_status,gross_amount,discount_amount,net_amount,payment_method,coupon_code
ORD_001087,CUST_00992,2025-12-22,Web,In Transit,292.56,41.95,250.61,Card,FLASH20
ORD_001088,CUST_00681,2025-12-23,Web,Delivered,799.68,0.0,799.68,Wallet,
ORD_001089,CUST_01131,2025-11-12,App,Cancelled,289.96,20.62,269.34,COD,
ORD_001090,CUST_01113,2025-11-30,App,Delivered,348.68,0.0,348.68,COD,
ORD_001091,CUST_00773,2025-10-24,Web,Delivered,163.09,0.0,163.09,Card,
ORD_001092,CUST_00933,2025-11-11,Call Center,Delivered,257.1,0.0,257.1,Card,
ORD_001093,CUST_01911,2025-10-11,App,Delivered,676.51,0.0,676.51,Wallet,
ORD_001094,CUST_00660,2025-12-26,Web,Delivered,379.88,27.13,352.75,Apple Pay,
ORD_001095,CUST_00387,2025-11-05,Web,Delivered,252.7,0.0,252.7,COD,
ORD_001096,CUST_01429,2026-01-01,App,Delivered,513.1,0.0,513.1,Card,
ORD_001097,CUST_00490,2025-12-22,App,Delivered,76.66,8.02,68.64,Apple Pay,MEGA30
ORD_001098,CUST_00785,2025-11-01,App,Delivered,537.32,0.0,537.32,Card,
ORD_001099,CUST_00479,2025-11-19,App,Delivered,193.88,29.25,164.63,Card,
ORD_001100,CUST_01589,2025-11-04,Web,Delivered,386.29,0.0,386.29,Card,
ORD_001101,CUST_00842,2025-10-14,App,Returned,409.95,0.0,409.95,Card,
ORD_001102,CUST_00090,2025-10-12,App,Returned,73.38,0.0,73.38,Wallet,
ORD_001103,CUST_00652,2025-12-26,Web,Delivered,989.76,0.0,989.76,Card,
ORD_001104,CUST_01526,2025-11-21,Web,Delivered,119.77,32.34,87.43,COD,VIP25
ORD_001105,CUST_01445,2025-12-29,App,In Transit,97.61,6.4,91.21,Wallet,
ORD_001106,CUST_00781,2025-11-17,App,In Transit,187.5,0.0,187.5,Wallet,
ORD_001107,CUST_00791,2025-11-25,Web,Delivered,583.7,83.83,499.87,Apple Pay,SPECIAL5
ORD_001108,CUST_01623,2025-12-03,App,Delivered,441.03,0.0,441.03,Apple Pay,
ORD_001109,CUST_01681,2025-10-27,Web,Delivered,614.83,50.77,564.06,Apple Pay,SPECIAL5
ORD_001110,CUST_00312,2025-11-04,Web,Delivered,150.05,0.0,150.05,Apple Pay,
ORD_001111,CUST_01015,2025-10-26,Web,Cancelled,758.73,0.0,758.73,Card,
ORD_001112,CUST_01976,2025-10-22,App,Returned,275.53,0.0,275.53,Wallet,
ORD_001113,CUST_00076,2025-12-23,App,Delivered,669.64,83.45,586.19,Wallet,WELCOME15
ORD_001114,CUST_01029,2025-10-12,App,Delivered,303.77,0.0,303.77,Card,
ORD_001115,CUST_01978,2025-11-28,Web,Delivered,515.11,0.0,515.11,Card,
ORD_001116,CUST_01209,2025-11-30,Web,Delivered,272.7,13.73,258.97,Wallet,FLASH20
ORD_001117,CUST_01782,2025-12-17,Web,Delivered,470.4,76.12,394.28,Card,SAVE10
ORD_001118,CUST_01791,2025-11-05,App,Delivered,756.21,67.94,688.27,Wallet,
ORD_001119,CUST_00902,2025-12-02,App,Delivered,173.88,0.0,173.88,Wallet,
ORD_001120,CUST_00205,2025-11-26,Web,Delivered,1436.6,0.0,1436.6,COD,
ORD_001121,CUST_01078,2025-12-02,App,Delivered,566.7,0.0,566.7,COD,
ORD_001122,CUST_01865,2025-12-25,Web,Delivered,174.37,0.0,174.37,Card,
ORD_001123,CUST_00936,2025-10-27,Web,Delivered,144.09,0.0,144.09,Apple Pay,
ORD_001124,CUST_00032,2025-12-07,App,Delivered,187.33,0.0,187.33,Card,
ORD_001125,CUST_01480,2025-11-21,Web,Delivered,87.59,0.0,87.59,Card,
ORD_001126,CUST_00296,2025-11-02,Web,Delivered,574.86,0.0,574.86,Card,
ORD_001127,CUST_00840,2025-10-09,App,Delivered,367.27,0.0,367.27,Card,
ORD_001128,CUST_01784,2025-11-25,App,Delivered,1428.72,0.0,1428.72,Card,
ORD_001129,CUST_01341,2025-11-23,App,Delivered,1820.45,0.0,1820.45,Wallet,
ORD_001130,CUST_01987,2025-10-22,Web,Delivered,1550.99,81.1,1469.89,Card,WELCOME15
ORD_001131,CUST_00154,2025-12-29,Call Center,Delivered,988.64,144.28,844.36,Card,VIP25
ORD_001132,CUST_01601,2025-12-01,App,Delivered,125.13,0.0,125.13,COD,
ORD_001133,CUST_01985,2026-01-03,Web,Cancelled,155.43,0.0,155.43,Card,
ORD_001134,CUST_00543,2025-12-02,Web,Cancelled,738.96,83.49,655.47,Wallet,FLASH20
ORD_001135,CUST_01277,2025-10-16,App,Delivered,515.93,0.0,515.93,Wallet,
ORD_001136,CUST_01419,2025-12-04,App,Delivered,190.18,16.88,173.3,Card,VIP25
ORD_001137,CUST_01331,2025-12-08,App,Delivered,1014.9,256.84,758.06,Card,SAVE10
ORD_001138,CUST_01745,2025-12-07,App,Delivered,169.67,0.0,169.67,Card,
ORD_001139,CUST_00673,2025-12-26,Web,Cancelled,1384.02,0.0,1384.02,Card,
ORD_001140,CUST_01746,2025-10-18,App,Delivered,233.76,0.0,233.76,Wallet,
ORD_001141,CUST_01382,2025-10-15,App,Cancelled,516.82,0.0,516.82,Wallet,
ORD_001142,CUST_01760,2025-10-15,Web,Delivered,236.81,33.26,203.55,Card,MEGA30
ORD_001143,CUST_00779,2025-10-21,Web,Delivered,189.37,0.0,189.37,Apple Pay,
ORD_001144,CUST_01955,2025-10-08,Call Center,Delivered,1319.97,0.0,1319.97,Apple Pay,
ORD_001145,CUST_00649,2025-11-15,Web,Delivered,1616.42,0.0,1616.42,COD,
ORD_001146,CUST_01284,2025-12-08,App,Delivered,188.05,0.0,188.05,Card,
ORD_001147,CUST_01472,2025-12-10,Web,Delivered,282.85,35.05,247.8,Card,
ORD_001148,CUST_01000,2025-10-13,App,Delivered,254.96,0.0,254.96,Card,
ORD_001149,CUST_01787,2025-12-06,Web,Delivered,1842.95,173.93,1669.02,Apple Pay,MEGA30
ORD_001150,CUST_00074,2025-12-28,App,Delivered,245.29,35.38,209.91,Card,MEGA30
ORD_001151,CUST_00141,2025-11-29,App,Delivered,355.09,57.3,297.79,COD,WELCOME15
ORD_001152,CUST_01293,2025-10-20,App,Delivered,268.58,21.25,247.33,Wallet,SPECIAL5
ORD_001153,CUST_01887,2025-10-08,App,Delivered,104.74,0.0,104.74,Card,
ORD_001154,CUST_00589,2025-12-17,Web,Delivered,608.59,64.06,544.53,Wallet,WELCOME15
ORD_001155,CUST_01530,2025-11-16,App,Delivered,130.72,28.53,102.19,COD,SAVE10
ORD_001156,CUST_00889,2025-11-11,Web,Delivered,528.9,117.04,411.86,Card,SAVE10
ORD_001157,CUST_01558,2025-12-01,App,Delivered,104.8,0.0,104.8,Card,
ORD_001158,CUST_01298,2025-11-19,App,Cancelled,245.55,0.0,245.55,COD,
ORD_001159,CUST_01442,2025-10-24,Web,Cancelled,409.79,0.0,409.79,COD,
ORD_001160,CUST_01788,2025-10-31,App,Delivered,1661.29,0.0,1661.29,Wallet,
ORD_001161,CUST_00206,2025-10-11,App,Delivered,159.35,35.42,123.93,COD,VIP25
ORD_001162,CUST_00341,2025-10-31,Web,Delivered,199.73,10.63,189.1,Card,SPECIAL5
ORD_001163,CUST_00614,2025-10-15,Web,Delivered,280.44,0.0,280.44,Card,
ORD_001164,CUST_01851,2025-12-11,App,Delivered,801.88,191.3,610.58,Apple Pay,SAVE10
ORD_001165,CUST_00095,2025-10-19,App,Delivered,847.98,242.15,605.83,COD,FLASH20
ORD_001166,CUST_01631,2025-12-15,App,Delivered,563.02,0.0,563.02,COD,
ORD_001167,CUST_00115,2025-10-27,App,Delivered,1113.61,0.0,1113.61,Card,
ORD_001168,CUST_00601,2025-10-07,App,Delivered,1192.24,346.58,845.66,Card,FLASH20
ORD_001169,CUST_00768,2025-10-10,Web,In Transit,84.34,0.0,84.34,Card,
ORD_001170,CUST_00883,2025-10-16,Web,Delivered,1821.13,188.98,1632.15,Card,WELCOME15
ORD_001171,CUST_00501,2025-10-09,Web,In Transit,13241.1,18175.535077080443,13241.1,Apple Pay,
ORD_001172,CUST_01088,2025-12-02,Call Center,Delivered,223.39,27.94,195.45,Card,VIP25
ORD_001173,CUST_01160,2025-10-21,App,Delivered,221.01,0.0,221.01,Card,
ORD_001174,CUST_01397,2025-12-02,Call Center,Delivered,599.23,0.0,599.23,Card,
ORD_001175,CUST_01624,2025-12-05,App,Returned,524.09,0.0,524.09,Card,
ORD_001176,CUST_00369,2025-11-23,Web,Delivered,178.65,20.67,157.98,COD,WELCOME15
ORD_001177,CUST_00359,2025-12-03,Call Center,Delivered,1846.56,0.0,1846.56,COD,
ORD_001178,CUST_00162,2025-11-23,App,Cancelled,126.84,0.0,126.84,COD,
ORD_001179,CUST_01249,2025-11-02,App,Delivered,262.75,21.93,240.82,Apple Pay,
ORD_001180,CUST_00784,2025-12-02,App,In Transit,114.58,0.0,114.58,Card,
ORD_001181,CUST_01270,2025-11-24,Web,Cancelled,274.38,0.0,274.38,COD,
ORD_001182,CUST_01400,2025-12-07,Web,Delivered,76.16,6.18,69.98,Wallet,WELCOME15
ORD_001183,CUST_01020,2025-12-25,Call Center,Delivered,455.85,55.29,400.56,Card,MEGA30
ORD_001184,CUST_00294,2025-12-23,App,Delivered,717.01,0.0,717.01,Wallet,
ORD_001185,CUST_00476,2026-01-02,Web,In Transit,182.83,0.0,182.83,Card,
ORD_001186,CUST_00945,2025-11-15,App,Delivered,219.11,18.57,200.54,Wallet,SPECIAL5
ORD_001187,CUST_00521,2025-10-19,Web,Delivered,170.47,0.0,170.47,Wallet,
ORD_001188,CUST_00942,2025-11-24,App,In Transit,496.42,0.0,496.42,Card,
ORD_001189,CUST_00523,2025-12-28,App,Delivered,597.91,0.0,597.91,Apple Pay,
ORD_001190,CUST_01366,2025-12-23,App,Delivered,773.47,114.0,659.47,Card,SAVE10
ORD_001191,CUST_01841,2025-10-20,App,Delivered,223.45,61.35,162.1,COD,
ORD_001192,CUST_00953,2025-10-14,App,Delivered,549.93,0.0,549.93,Card,
ORD_001193,CUST_01846,2025-11-04,App,Delivered,337.47,0.0,337.47,Card,
ORD_001194,CUST_00590,2025-12-28,App,Delivered,209.35,0.0,209.35,Card,
ORD_001195,CUST_01388,2025-11-05,Call Center,Delivered,212.07,0.0,212.07,Card,
ORD_001196,CUST_01120,2025-12-29,App,Delivered,1900.93,0.0,1900.93,Card,
ORD_001197,CUST_00324,2025-10-10,Web,Delivered,1009.76,0.0,1009.76,Card,
ORD_001198,CUST_00152,2025-10-29,Web,Delivered,251.3,0.0,251.3,Apple Pay,
ORD_001199,CUST_00905,2025-11-20,Web,Delivered,114.01,0.0,114.01,Card,
ORD_001200,CUST_01936,2025-10-18,App,Delivered,702.27,0.0,702.27,Apple Pay,
ORD_001201,CUST_00708,2025-12-02,App,Delivered,175.93,0.0,175.93,COD,
ORD_001202,CUST_01204,2025-11-07,Call Center,Delivered,536.75,0.0,536.75,Apple Pay,
ORD_001203,CUST_00613,2025-12-22,App,Delivered,293.8,0.0,293.8,Wallet,
ORD_001204,CUST_01309,2025-12-11,Web,In Transit,187.76,0.0,187.76,COD,
ORD_001205,CUST_01971,2025-10-27,App,Delivered,138.24,0.0,138.24,COD,
ORD_001206,CUST_00869,2025-10-22,Web,Delivered,126.73,0.0,126.73,Wallet,
ORD_001207,CUST_01414,2025-10-28,Web,Delivered,1486.21,0.0,1486.21,Wallet,
ORD_001208,CUST_00513,2025-12-22,Web,Delivered,249.36,0.0,249.36,COD,
ORD_001209,CUST_00936,2025-10-15,Call Center,Delivered,135.75,0.0,135.75,Card,
ORD_001210,CUST_01732,2025-12-12,App,Delivered,292.36,85.96,206.4,Wallet,FLASH20
ORD_001211,CUST_00408,2025-11-06,App,Delivered,177.51,0.0,177.51,Card,
ORD_001212,CUST_00788,2025-11-21,App,Delivered,355.78,32.46,323.32,Wallet,
ORD_001213,CUST_00990,2025-12-22,App,Delivered,463.37,77.18,386.19,Wallet,SAVE10
ORD_001214,CUST_00486,2025-11-13,Call Center,Delivered,261.32,0.0,261.32,Card,
ORD_001215,CUST_00782,2025-11-23,Web,Delivered,514.44,0.0,514.44,Card,
ORD_001216,CUST_01172,2025-12-13,App,Delivered,437.7,126.2,311.5,COD,FLASH20
ORD_001217,CUST_01178,2025-10-20,Web,In Transit,555.27,30.61,524.66,Card,FLASH20
ORD_001218,CUST_01433,2026-01-05,App,Delivered,1043.93,0.0,1043.93,Card,
ORD_001219,CUST_00605,2025-12-06,App,Delivered,760.9,0.0,760.9,COD,
ORD_001220,CUST_00045,2025-12-24,Web,Delivered,40305.64,0.0,40305.64,Card,
ORD_001221,CUST_01700,2025-11-13,App,Delivered,104.41,0.0,104.41,Card,
ORD_001222,CUST_01349,2025-12-14,Web,Cancelled,205.84,28.22,177.62,Apple Pay,VIP25
ORD_001223,CUST_00563,2025-11-06,App,Delivered,297.27,75.88,221.39,Card,SAVE10
ORD_001224,CUST_01160,2025-10-09,App,Delivered,226.86,52.48,174.38,Wallet,
ORD_001225,CUST_01405,2025-11-07,App,Delivered,620.44,65.8,554.64,COD,
ORD_001226,CUST_01526,2025-12-29,App,Delivered,101.14,19.68,81.46,Wallet,SAVE10
ORD_001227,CUST_01865,2025-12-15,App,Delivered,1558.9,363.16,1195.74,Wallet,MEGA30
ORD_001228,CUST_01527,2025-10-16,App,Delivered,588.28,55.98,532.3,COD,VIP25
ORD_001229,CUST_01706,2025-12-19,Web,Delivered,1177.79,210.66,967.13,Apple Pay,FLASH20
ORD_001230,CUST_01589,2025-11-13,Call Center,Delivered,73.69,7.63,66.06,Card,
ORD_001231,CUST_00472,2025-11-12,App,Delivered,463.79,0.0,463.79,Card,
ORD_001232,CUST_01244,2025-12-01,App,Delivered,396.09,0.0,396.09,Card,
ORD_001233,CUST_01643,2025-10-17,Web,In Transit,115.94,0.0,115.94,Card,
ORD_001234,CUST_00722,2025-10-07,Web,Delivered,208.01,0.0,208.01,Wallet,
ORD_001235,CUST_00449,2025-10-23,App,Returned,280.11,0.0,280.11,Card,
ORD_001236,CUST_01304,2025-11-12,Web,Delivered,1073.22,0.0,1073.22,Card,
ORD_001237,CUST_00390,2025-10-20,Web,Delivered,796.44,183.66,612.78,Card,MEGA30
ORD_001238,CUST_00514,2025-12-04,App,Delivered,139.11,0.0,139.11,COD,
ORD_001239,CUST_01389,2025-11-15,Call Center,Delivered,460.18,92.37,367.81,Card,
ORD_001240,CUST_01477,2025-10-14,Web,Delivered,278.63,0.0,278.63,Apple Pay,
ORD_001241,CUST_01572,2025-12-30,App,In Transit,307.72,28.7,279.02,Apple Pay,SPECIAL5
ORD_001242,CUST_01395,2025-11-01,App,Delivered,113.43,0.0,113.43,Wallet,
ORD_001243,CUST_01717,2025-12-15,Web,Delivered,1559.43,0.0,1559.43,Wallet,
ORD_001244,CUST_00281,2025-10-24,App,Returned,240.16,25.04,215.12,Card,SPECIAL5
ORD_001245,CUST_00199,2025-11-20,App,Delivered,335.29,0.0,335.29,Card,
ORD_001246,CUST_01851,2025-10-13,App,Delivered,530.37,64.67,465.7,Wallet,SPECIAL5
ORD_001247,CUST_01324,2025-10-23,App,Cancelled,317.99,33.85,284.14,Wallet,SAVE10
ORD_001248,CUST_00633,2025-11-09,App,In Transit,144.35,18.62,125.73,Card,
ORD_001249,CUST_00903,2026-01-02,Web,Delivered,744.58,0.0,744.58,COD,
ORD_001250,CUST_00069,2025-11-15,App,Delivered,143.39,7.68,135.71,Card,MEGA30
ORD_001251,CUST_00748,2025-11-12,App,Delivered,1855.17,110.81,1744.36,COD,SPECIAL5
ORD_001252,CUST_00270,2025-11-26,Web,Delivered,150.08,9.94,140.14,Card,SAVE10
ORD_001253,CUST_01863,2026-01-01,Web,Delivered,269.52,0.0,269.52,Card,
ORD_001254,CUST_00605,2025-12-30,App,Delivered,1243.5,0.0,1243.5,Apple Pay,
ORD_001255,CUST_00670,2025-12-13,App,In Transit,85.18,5.94,79.24,Wallet,SPECIAL5
ORD_001256,CUST_00851,2025-11-09,App,Cancelled,755.7,0.0,755.7,COD,
ORD_001257,CUST_00360,2025-12-11,App,Delivered,322.58,0.0,322.58,Wallet,
ORD_001258,CUST_00412,2025-12-13,Web,In Transit,119.92,0.0,119.92,Card,
ORD_001259,CUST_00271,2025-12-10,Call Center,Delivered,82.09,0.0,82.09,COD,
ORD_001260,CUST_01611,2025-12-29,Web,Returned,193.95,0.0,193.95,Wallet,
ORD_001261,CUST_01105,2025-11-24,Web,Delivered,1085.43,0.0,1085.43,Card,
ORD_001262,CUST_01795,2025-11-27,Call Center,Delivered,320.31,0.0,320.31,Card,
ORD_001263,CUST_01990,2025-10-17,App,Delivered,577.02,0.0,577.02,COD,
ORD_001264,CUST_00750,2025-12-04,App,Delivered,532.01,0.0,532.01,Card,
ORD_001265,CUST_01088,2025-10-12,App,Delivered,427.58,0.0,427.58,COD,
ORD_001266,CUST_01028,2025-10-27,App,Delivered,323.66,82.58,241.08,Card,FLASH20
ORD_001267,CUST_01701,2025-11-22,Call Center,Delivered,798.86,179.29,619.57,Card,WELCOME15
ORD_001268,CUST_00527,2026-01-04,Call Center,Delivered,377.6,43.44,334.16,Wallet,
ORD_001269,CUST_01934,2025-10-21,App,Delivered,260.29,31.62,228.67,COD,VIP25
ORD_001270,CUST_01982,2026-01-05,Web,Delivered,169.46,0.0,169.46,Wallet,
ORD_001271,CUST_01652,2025-12-22,Web,Delivered,617.35,0.0,617.35,COD,
ORD_001272,CUST_00605,2025-11-14,App,Delivered,1538.87,0.0,1538.87,Apple Pay,
ORD_001273,CUST_01529,2025-10-12,App,In Transit,518.99,0.0,518.99,COD,
ORD_001274,CUST_01783,2025-12-14,Web,Delivered,151.22,0.0,151.22,Card,
ORD_001275,CUST_00694,2025-12-05,Web,Delivered,428.45,35.69,392.76,Wallet,
ORD_001276,CUST_00236,2025-10-21,App,Delivered,1013.71,108.21,905.5,Card,VIP25
ORD_001277,CUST_01973,2025-12-13,Call Center,In Transit,735.0,72.37,662.63,Card,SAVE10
ORD_001278,CUST_00289,2025-11-27,Call Center,Delivered,441.41,0.0,441.41,COD,
ORD_001279,CUST_01545,2025-10-29,App,Returned,1092.69,0.0,1092.69,Card,
ORD_001280,CUST_01980,2025-12-12,App,Delivered,1238.91,107.42,1131.49,Wallet,WELCOME15
ORD_001281,CUST_01762,2025-11-20,App,Delivered,566.02,133.5,432.52,COD,SPECIAL5
ORD_001282,CUST_01484,2025-10-24,App,Delivered,430.29,0.0,430.29,COD,
ORD_001283,CUST_01382,2025-12-10,Web,Delivered,1680.68,0.0,1680.68,COD,
ORD_001284,CUST_00814,2025-12-22,Call Center,Delivered,764.96,0.0,764.96,Wallet,
ORD_001285,CUST_01981,2025-11-16,Web,Delivered,1114.01,0.0,1114.01,COD,
ORD_001286,CUST_01733,2025-12-28,App,Delivered,340.87,0.0,340.87,Card,
ORD_001287,CUST_01648,2025-10-26,App,Returned,58.19,0.0,58.19,Card,
ORD_001288,CUST_01142,2025-12-02,Web,Delivered,750.48,0.0,750.48,Card,
ORD_001289,CUST_00750,2025-10-17,Web,Delivered,200.15,25.28,174.87,COD,SAVE10
ORD_001290,CUST_01620,2025-11-21,Call Center,Cancelled,56.29,5.04,51.25,Wallet,VIP25
ORD_001291,CUST_00029,2025-11-17,Web,Returned,1972.65,242.83,1729.82,Card,FLASH20
ORD_001292,CUST_01099,2025-12-31,App,Delivered,834.67,92.25,742.42,COD,SAVE10
ORD_001293,CUST_00932,2025-11-30,Web,Delivered,320.96,0.0,320.96,COD,
ORD_001294,CUST_00755,2025-10-22,App,Delivered,594.36,71.62,522.74,Card,SPECIAL5
ORD_001295,CUST_01534,2025-12-15,Web,Delivered,82.27,8.65,73.62,Apple Pay,SPECIAL5
ORD_001296,CUST_00537,2025-11-14,App,Delivered,336.23,79.59,256.64,Card,MEGA30
ORD_001297,CUST_00781,2025-11-01,App,Delivered,500.84,37.86,462.98,Card,
ORD_001298,CUST_01308,2025-11-16,App,Delivered,539.99,0.0,539.99,Card,
ORD_001299,CUST_01926,2025-10-16,Web,Delivered,381.65,0.0,381.65,Card,
ORD_001300,CUST_00761,2026-01-05,App,Delivered,530.4,52.68,477.72,Apple Pay,SAVE10
ORD_001301,CUST_01383,2025-12-21,Call Center,Cancelled,551.2,0.0,551.2,COD,
ORD_001302,CUST_00479,2025-10-27,App,Delivered,404.35,61.01,343.34,Card,VIP25
ORD_001303,CUST_00052,2025-12-27,Web,In Transit,337.65,58.64,279.01,Apple Pay,MEGA30
ORD_001304,CUST_01811,2025-12-21,Web,Delivered,599.62,0.0,599.62,COD,
ORD_001305,CUST_01932,2025-11-09,Call Center,Delivered,1092.63,0.0,1092.63,COD,
ORD_001306,CUST_01150,2025-10-24,Web,Delivered,382.77,0.0,382.77,Wallet,
ORD_001307,CUST_00672,2025-12-26,Web,Delivered,501.93,33.9,468.03,COD,MEGA30
ORD_001308,CUST_00454,2025-12-11,App,Delivered,280.64,50.78,229.86,COD,SPECIAL5
ORD_001309,CUST_00130,2025-10-25,Web,Delivered,196.04,0.0,196.04,COD,
ORD_001310,CUST_01302,2025-11-23,App,Delivered,394.34,56.26,338.08,Card,
ORD_001311,CUST_00951,2025-12-25,Call Center,Delivered,254.68,28.69,225.99,Card,SPECIAL5
ORD_001312,CUST_00619,2025-12-07,Web,In Transit,197.28,0.0,197.28,Card,
ORD_001313,CUST_01330,2025-11-02,Web,Delivered,775.11,0.0,775.11,Card,
ORD_001314,CUST_00837,2025-11-25,Call Center,In Transit,168.49,0.0,168.49,Card,
ORD_001315,CUST_00239,2025-10-18,App,Delivered,257.41,48.2,209.21,Wallet,WELCOME15
ORD_001316,CUST_00093,2025-11-20,App,Delivered,554.71,56.54,498.17,Card,SAVE10
ORD_001317,CUST_00624,2025-12-14,App,Cancelled,127.4,0.0,127.4,Card,
ORD_001318,CUST_01009,2025-11-25,App,In Transit,1565.63,0.0,1565.63,Apple Pay,
ORD_001319,CUST_00238,2025-12-28,App,Returned,291.48,60.71,230.77,Card,SAVE10
ORD_001320,CUST_00481,2025-11-21,App,Delivered,1323.05,179.61,1143.44,COD,MEGA30
ORD_001321,CUST_00278,2025-10-30,App,Delivered,216.22,13.91,202.31,Card,VIP25
ORD_001322,CUST_00930,2025-12-26,Call Center,Cancelled,254.14,35.14,219.0,COD,FLASH20
ORD_001323,CUST_01374,2025-11-26,Web,Returned,127.68,0.0,127.68,Wallet,
ORD_001324,CUST_01945,2025-11-24,Web,Delivered,378.28,0.0,378.28,COD,
ORD_001325,CUST_01522,2025-10-18,App,Delivered,1266.5,0.0,1266.5,COD,
ORD_001326,CUST_01427,2025-11-27,Web,Delivered,92.25,0.0,92.25,Wallet,
ORD_001327,CUST_01938,2025-11-16,App,Cancelled,603.35,0.0,603.35,Wallet,
ORD_001328,CUST_01107,2025-11-23,Web,Cancelled,580.06,68.37,511.69,COD,VIP25
ORD_001329,CUST_01203,2025-11-05,Web,Delivered,354.44,90.08,264.36,COD,SPECIAL5
ORD_001330,CUST_01489,2025-10-23,App,Cancelled,350.73,28.48,322.25,COD,WELCOME15
ORD_001331,CUST_01814,2025-11-24,Web,Delivered,227.22,0.0,227.22,Card,
ORD_001332,CUST_00850,2025-11-22,App,Delivered,761.71,99.81,661.9,Card,SPECIAL5
ORD_001333,CUST_00203,2025-12-08,Web,Delivered,243.63,0.0,243.63,COD,
ORD_001334,CUST_01708,2025-12-11,Web,Delivered,293.36,24.68,268.68,Wallet,VIP25
ORD_001335,CUST_01261,2025-10-23,Call Center,Delivered,241.27,20.8,220.47,Wallet,VIP25
ORD_001336,CUST_01924,2025-12-17,App,Delivered,590.17,0.0,590.17,COD,
ORD_001337,CUST_01949,2025-10-27,App,Cancelled,219.08,30.74,188.34,COD,FLASH20
ORD_001338,CUST_00068,2025-12-27,Web,Delivered,123.33,29.98,93.35,Wallet,SPECIAL5
ORD_001339,CUST_00759,2025-12-26,App,Delivered,75.05,0.0,75.05,Card,
ORD_001340,CUST_00445,2025-10-08,App,In Transit,484.34,0.0,484.34,Card,
ORD_001341,CUST_00909,2025-10-08,App,Delivered,478.16,74.29,403.87,COD,VIP25
ORD_001342,CUST_01947,2025-12-24,App,Delivered,1023.53,300.65,722.88,COD,WELCOME15
ORD_001343,CUST_01752,2025-12-24,Web,Returned,185.73,0.0,185.73,Card,
ORD_001344,CUST_00743,2025-10-10,Web,Delivered,597.09,79.25,517.84,COD,SAVE10
ORD_001345,CUST_01405,2025-11-07,App,Delivered,59.12,0.0,59.12,COD,
ORD_001346,CUST_00753,2026-01-05,Web,Delivered,305.99,25.06,280.93,Card,MEGA30
ORD_001347,CUST_01847,2025-11-09,App,Delivered,153.39,29.83,123.56,Wallet,SPECIAL5
ORD_001348,CUST_00735,2025-12-16,Web,Returned,548.55,89.55,459.0,COD,SAVE10
ORD_001349,CUST_00816,2025-11-23,Web,Returned,1719.42,202.64,1516.78,COD,FLASH20
ORD_001350,CUST_00389,2025-11-06,Web,Cancelled,146.09,0.0,146.09,COD,
ORD_001351,CUST_01983,2025-10-13,App,Delivered,585.98,0.0,585.98,Card,
ORD_001352,CUST_00251,2025-11-02,App,Delivered,361.0,0.0,361.0,Wallet,
ORD_001353,CUST_01944,2025-11-28,App,Delivered,394.92,40.14,354.78,Card,
ORD_001354,CUST_01688,2025-11-22,Web,In Transit,1314.41,0.0,1314.41,Wallet,
ORD_001355,CUST_00932,2025-12-14,App,Delivered,1578.06,0.0,1578.06,COD,
ORD_001356,CUST_00188,2025-11-29,App,Delivered,441.24,0.0,441.24,Apple Pay,
ORD_001357,CUST_01358,2025-11-27,Call Center,Delivered,1204.09,0.0,1204.09,Wallet,
ORD_001358,CUST_00435,2025-11-19,Web,Delivered,87.24,11.45,75.79,COD,SPECIAL5
ORD_001359,CUST_01310,2025-11-21,App,Returned,599.53,0.0,599.53,Wallet,
ORD_001360,CUST_01223,2025-12-21,Call Center,In Transit,482.68,0.0,482.68,COD,
ORD_001361,CUST_01989,2025-12-06,App,Delivered,605.95,70.76,535.19,COD,SAVE10
ORD_001362,CUST_00104,2025-10-09,Web,In Transit,280.45,64.44,216.01,COD,
ORD_001363,CUST_00684,2025-11-26,Web,Delivered,1747.18,0.0,1747.18,COD,
ORD_001364,CUST_00499,2025-11-27,App,Delivered,167.47,8.96,158.51,Card,WELCOME15
ORD_001365,CUST_01612,2025-10-30,App,Delivered,147.65,0.0,147.65,Card,
ORD_001366,CUST_01157,2025-11-10,Call Center,Delivered,129.02,0.0,129.02,Card,
ORD_001367,CUST_00421,2025-10-13,Web,In Transit,513.7,0.0,513.7,Card,
ORD_001368,CUST_00141,2025-12-29,Web,Delivered,680.86,0.0,680.86,COD,
ORD_001369,CUST_01700,2025-12-05,App,Returned,227.38,28.03,199.35,Card,
ORD_001370,CUST_01136,2025-10-28,Web,Delivered,320.4,0.0,320.4,Card,
ORD_001371,CUST_00425,2025-11-02,Web,Delivered,376.66,39.5,337.16,COD,MEGA30
ORD_001372,CUST_00443,2025-10-31,App,Cancelled,1354.74,0.0,1354.74,Wallet,
ORD_001373,CUST_01666,2025-10-16,App,Delivered,782.07,0.0,782.07,Wallet,
ORD_001374,CUST_01782,2025-12-06,Web,Delivered,365.77,25.5,340.27,Card,WELCOME15
ORD_001375,CUST_00673,2025-11-10,App,Delivered,902.22,0.0,902.22,COD,
ORD_001376,CUST_01586,2025-11-11,App,Delivered,1107.5,0.0,1107.5,COD,
ORD_001377,CUST_00303,2025-12-22,App,Delivered,321.67,19.24,302.43,COD,
ORD_001378,CUST_01845,2025-10-10,App,Delivered,1066.17,0.0,1066.17,Card,
ORD_001379,CUST_01221,2025-10-09,App,In Transit,177.63,0.0,177.63,Card,
