fulfillment_id,order_id,warehouse_hub,delivery_zone,promised_date,actual_delivery_date,delivery_status,delay_reason,delivery_partner
FUL_001658,ORD_001658,Dubai Hub,Zone E,2025-10-26,,Pending,,SpeedLink
FUL_001659,ORD_001659,Sharjah Hub,Zone A,2025-11-16,2025-11-22,Delayed,Traffic/Weather,SpeedLink
FUL_001660,ORD_001660,Dubai Hub,Zone D,2025-12-17,2025-12-17,On Time,,FastTrack
FUL_001661,ORD_001661,Dubai Hub,Zone D,2026-01-02,2026-01-09,Delayed,Traffic/Weather,QuickShip
FUL_001662,ORD_001662,Dubai Hub,Zone F,2025-11-21,2025-11-21,On Time,,FastTrack
FUL_001663,ORD_001663,Dubai Hub,Zone B,2025-10-15,2025-10-14,On Time,,SpeedLink
FUL_001664,ORD_001664,Dubai Hub,Zone C,2025-12-15,2025-12-13,On Time,,QuickShip
FUL_001665,ORD_001665,Sharjah Hub,Zone F,2025-11-24,2025-11-24,On Time,,QuickShip
FUL_001666,ORD_001666,Dubai Hub,Zone E,2025-10-23,2025-10-23,ON TIME,,FastTrack
FUL_001667,ORD_001667,Dubai Hub,Zone C,2025-10-20,,Pending,,QuickShip
FUL_001668,ORD_001668,Sharjah Hub,Zone D,2025-11-03,2025-11-03,On Time,,SpeedLink
FUL_001669,ORD_001669,Dubai Hub,Zone A,2025-11-14,2025-11-17,Delayed,Rider Unavailable,SpeedLink
FUL_001670,ORD_001670,Abu Dhabi Hub,Zone E,2025-11-08,2025-11-08,On Time,,QuickShip
FUL_001671,ORD_001671,Abu Dhabi Hub,Zone F,2025-12-20,2025-12-25,Delayed,Address Issue,QuickShip
FUL_001672,ORD_001672,Dubai Hub,Zone D,2025-11-27,2025-12-03,Delayed,Address Issue,FastTrack
FUL_001673,ORD_001673,Sharjah Hub,Zone C,2025-12-07,2025-12-13,Delayed,Address Issue,QuickShip
FUL_001674,ORD_001674,Abu Dhabi Hub,Zone A,2025-11-21,2025-11-26,Delayed,Traffic/Weather,QuickShip
FUL_001675,ORD_001675,Dubai Hub,Zone D,2025-10-25,2025-10-25,On Time,,QuickShip
FUL_001676,ORD_001676,Dubai Hub,Zone F,2025-11-21,2025-11-20,On Time,,SpeedLink
FUL_001677,ORD_001677,Dubai Hub,Zone E,2025-10-16,2025-10-17,Delayed,Rider Unavailable,SpeedLink
FUL_001678,ORD_001678,Dubai Hub,Zone D,2025-11-09,,Failed,Order Cancelled,QuickShip
FUL_001679,ORD_001679,Dubai Hub,Zone B,2025-11-09,,Pending,,QuickShip
FUL_001680,ORD_001680,Sharjah Hub,Zone C,2025-12-03,2025-12-03,On Time,,QuickShip
FUL_001681,ORD_001681,Dubai Hub,Zone D,2026-01-04,2026-01-01,On Time,,FastTrack
FUL_001682,ORD_001682,Dubai Hub,Zone C,2025-12-12,2025-12-12,On Time,,SpeedLink
FUL_001683,ORD_001683,Sharjah Hub,Zone E,2025-11-17,2025-11-14,On Time,,SpeedLink
FUL_001684,ORD_001684,Dubai Hub,Zone B,2025-11-29,,Pending,,FastTrack
FUL_001685,ORD_001685,Abu Dhabi Hub,Zone D,2025-12-16,,Failed,Order Cancelled,FastTrack
FUL_001686,ORD_001686,Dubai Hub,Zone B,2025-12-20,,Failed,Order Cancelled,QuickShip
FUL_001687,ORD_001687,Dubai Hub,Zone C,2025-12-14,,Pending,,FastTrack
FUL_001688,ORD_001688,Dubai Hub,Zone D,2025-11-12,2025-11-11,On Time,,FastTrack
FUL_001689,ORD_001689,Sharjah Hub,Zone B,2025-11-07,2025-11-05,On Time,,SpeedLink
FUL_001690,ORD_001690,Dubai Hub,Zone E,2025-10-18,,Failed,Order Cancelled,FastTrack
FUL_001691,ORD_001691,Abu Dhabi Hub,Zone F,2025-12-27,,Failed,Traffic/Weather,SpeedLink
FUL_001692,ORD_001692,Abu Dhabi Hub,Zone C,2025-11-11,2025-11-09,On Time,,QuickShip
FUL_001693,ORD_001693,Abu Dhabi Hub,Zone E,2026-01-07,2026-01-15,Delayed,Address Issue,FastTrack
FUL_001694,ORD_001694,Abu Dhabi Hub,Zone A,2025-11-14,,Failed,Traffic/Weather,QuickShip
FUL_001695,ORD_001695,Dubai Hub,Zone E,2025-12-13,2025-12-14,Delayed,Customer Unavailable,FastTrack
FUL_001696,ORD_001696,Sharjah Hub,Zone C,2025-11-30,,Failed,Order Cancelled,QuickShip
FUL_001697,ORD_001697,Sharjah Hub,Zone D,2025-12-15,,FAILED,Order Cancelled,QuickShip
FUL_001698,ORD_001698,Dubai Hub,Zone F,2025-11-10,2025-11-07,on-time,,QuickShip
FUL_001699,ORD_001699,Abu Dhabi Hub,Zone B,2025-11-25,,Failed,Order Cancelled,QuickShip
FUL_001700,ORD_001700,Abu Dhabi Hub,Zone A,2025-10-16,2025-10-16,On Time,,SpeedLink
FUL_001701,ORD_001701,Dubai Hub,Zone B,2026-01-05,2026-01-05,On Time,,SpeedLink
FUL_001702,ORD_001702,Abu Dhabi Hub,Zone D,2025-12-09,2025-12-06,on-time,,SpeedLink
FUL_001703,ORD_001703,Sharjah Hub,Zone B,2025-12-16,2025-12-23,Delayed,Warehouse Delay,QuickShip
FUL_001704,ORD_001704,Abu Dhabi Hub,Zone D,2025-12-02,2025-12-08,Delayed,Customer Unavailable,QuickShip
FUL_001705,ORD_001705,Abu Dhabi Hub,Zone E,2025-11-21,2025-11-21,On Time,,FastTrack
FUL_001706,ORD_001706,Dubai Hub,Zone D,2025-11-06,,Pending,,FastTrack
FUL_001707,ORD_001707,Abu Dhabi Hub,Zone E,2025-12-10,,Pending,,FastTrack
FUL_001708,ORD_001708,Dubai Hub,Zone A,2025-10-22,2025-10-20,On Time,,SpeedLink
FUL_001709,ORD_001709,Dubai Hub,Zone A,2025-12-10,,Pending,,FastTrack
FUL_001710,ORD_001710,Abu Dhabi Hub,Zone A,2025-12-16,2025-12-21,Delayed,Warehouse Delay,QuickShip
FUL_001711,ORD_001711,Sharjah Hub,Zone F,2025-10-14,,Failed,Order Cancelled,FastTrack
FUL_001712,ORD_001712,Dubai Hub,Zone C,2025-11-30,2025-12-01,Delayed,Address Issue,QuickShip
FUL_001713,ORD_001713,Abu Dhabi Hub,Zone E,2025-10-21,2025-10-21,On Time,,QuickShip
FUL_001714,ORD_001714,Dubai Hub,Zone B,2025-10-26,2025-10-25,On Time,,FastTrack
FUL_001715,ORD_001715,Abu Dhabi Hub,Zone F,2025-12-13,2025-12-12,On Time,,SpeedLink
FUL_001716,ORD_001716,Abu Dhabi Hub,Zone A,2026-01-03,2026-01-04,Delayed,Warehouse Delay,FastTrack
FUL_001717,ORD_001717,Sharjah Hub,Zone B,2025-12-18,,Failed,Order Cancelled,SpeedLink
FUL_001718,ORD_001718,Abu Dhabi Hub,Zone F,2025-10-27,2025-10-26,On Time,,SpeedLink
FUL_001719,ORD_001719,Dubai Hub,Zone A,2025-12-19,2025-12-23,Delayed,Warehouse Delay,SpeedLink
FUL_001720,ORD_001720,Dubai Hub,Zone B,2025-10-25,,Failed,Address Issue,FastTrack
FUL_001721,ORD_001721,Dubai Hub,Zone A,2026-01-08,2026-01-05,On Time,,SpeedLink
FUL_001722,ORD_001722,Dubai Hub,Zone C,2025-10-22,2025-10-21,On Time,,QuickShip
FUL_001723,ORD_001723,Abu Dhabi Hub,Zone E,2025-11-29,,Pending,,FastTrack
FUL_001724,ORD_001724,Dubai Hub,Zone D,2025-10-21,2025-10-17,On Time,,SpeedLink
FUL_001725,ORD_001725,Dubai Hub,Zone F,2025-10-16,2025-10-14,On Time,,FastTrack
FUL_001726,ORD_001726,Dubai Hub,Zone B,2025-11-14,2025-11-13,On Time,,SpeedLink
FUL_001727,ORD_001727,Sharjah Hub,Zone C,2025-10-12,2025-10-09,On Time,,SpeedLink
FUL_001728,ORD_001728,Abu Dhabi Hub,Zone D,2025-10-30,,Failed,Order Cancelled,FastTrack
FUL_001729,ORD_001729,Sharjah Hub,Zone C,2025-12-19,2025-12-19,On Time,,FastTrack
FUL_001730,ORD_001730,Abu Dhabi Hub,Zone E,2025-11-07,2025-11-06,On Time,,FastTrack
FUL_001731,ORD_001731,Dubai Hub,Zone D,2025-12-07,2025-12-09,DELAYED,Address Issue,SpeedLink
FUL_001732,ORD_001732,Sharjah Hub,Zone F,2025-10-29,2025-11-07,Delayed,Traffic/Weather,FastTrack
FUL_001733,ORD_001733,Dubai Hub,Zone B,2025-11-13,2025-11-18,Delayed,Address Issue,QuickShip
FUL_001734,ORD_001734,Dubai Hub,Zone C,2026-01-01,2025-12-31,On Time,,SpeedLink
FUL_001735,ORD_001735,Abu Dhabi Hub,Zone A,2025-12-21,,Failed,Warehouse Delay,QuickShip
FUL_001736,ORD_001736,Dubai Hub,Zone D,2025-12-02,2025-12-02,On Time,,SpeedLink
FUL_001737,ORD_001737,Abu Dhabi Hub,Zone A,2026-01-04,2026-01-04,On Time,,SpeedLink
FUL_001738,ORD_001738,Dubai Hub,Zone F,2025-11-23,2025-11-22,On Time,,SpeedLink
FUL_001739,ORD_001739,Dubai Hub,Zone F,2025-10-31,2025-10-30,On Time,,FastTrack
FUL_001740,ORD_001740,Dubai Hub,Zone E,2025-11-09,2025-11-08,On Time,,FastTrack
FUL_001741,ORD_001741,Dubai Hub,Zone F,2026-01-03,,Failed,Order Cancelled,SpeedLink
FUL_001742,ORD_001742,Dubai Hub,Zone E,2025-11-27,,Failed,Order Cancelled,QuickShip
FUL_001743,ORD_001743,Sharjah Hub,Zone E,2025-10-27,2025-10-26,On Time,,QuickShip
FUL_001744,ORD_001744,Sharjah Hub,Zone F,2025-11-26,2025-11-25,On Time,,FastTrack
FUL_001745,ORD_001745,Dubai Hub,Zone E,2026-01-01,2026-01-01,On Time,,QuickShip
FUL_001746,ORD_001746,Dubai Hub,Zone F,2025-11-10,2025-11-07,On Time,,FastTrack
FUL_001747,ORD_001747,Dubai Hub,Zone D,2025-12-31,2025-12-30,On Time,,SpeedLink
FUL_001748,ORD_001748,Dubai Hub,Zone E,2025-10-16,2025-10-15,On Time,,FastTrack
FUL_001749,ORD_001749,Dubai Hub,Zone A,2025-12-25,,Failed,Order Cancelled,SpeedLink
FUL_001750,ORD_001750,Dubai Hub,Zone A,2025-10-19,2025-10-19,On Time,,SpeedLink
FUL_001751,ORD_001751,Sharjah Hub,Zone C,2025-11-14,2025-11-12,On Time,,SpeedLink
FUL_001752,ORD_001752,Sharjah Hub,Zone E,2025-12-04,2025-12-04,On Time,,FastTrack
FUL_001753,ORD_001753,Abu Dhabi Hub,Zone B,2025-10-22,2025-10-20,On Time,,SpeedLink
FUL_001754,ORD_001754,Dubai Hub,Zone E,2025-11-30,2025-11-27,On Time,,FastTrack
FUL_001755,ORD_001755,Dubai Hub,Zone D,2025-10-16,,Pending,,QuickShip
FUL_001756,ORD_001756,Dubai Hub,Zone D,2025-10-11,,Failed,Order Cancelled,SpeedLink
FUL_001757,ORD_001757,Dubai Hub,Zone E,2026-01-01,2025-12-28,On Time,,SpeedLink
FUL_001758,ORD_001758,Abu Dhabi Hub,Zone E,2025-10-21,2025-10-21,On Time,,QuickShip
FUL_001759,ORD_001759,Dubai Hub,Zone E,2025-12-21,2025-12-25,Delayed,Address Issue,QuickShip
FUL_001760,ORD_001760,Abu Dhabi Hub,Zone B,2025-11-01,,Failed,Order Cancelled,QuickShip
FUL_001761,ORD_001761,Abu Dhabi Hub,Zone E,2025-12-27,2026-01-04,Delayed,Address Issue,SpeedLink
FUL_001762,ORD_001762,Abu Dhabi Hub,Zone F,2025-11-03,2025-11-08,Delayed,Rider Unavailable,QuickShip
FUL_001763,ORD_001763,Dubai Hub,Zone E,2025-11-17,,Pending,,SpeedLink
FUL_001764,ORD_001764,Abu Dhabi Hub,Zone C,2025-12-07,2025-12-07,On Time,,QuickShip
FUL_001765,ORD_001765,Sharjah Hub,Zone D,2025-12-15,,Pending,,QuickShip
FUL_001766,ORD_001766,Dubai Hub,Zone C,2025-10-17,2025-10-18,DELAYED,Traffic/Weather,QuickShip
FUL_001767,ORD_001767,Dubai Hub,Zone A,2025-10-20,,Failed,Order Cancelled,SpeedLink
FUL_001768,ORD_001768,Sharjah Hub,Zone C,2026-01-02,2026-01-02,On Time,,QuickShip
FUL_001769,ORD_001769,Dubai Hub,Zone C,2025-12-17,2025-12-16,On Time,,SpeedLink
FUL_001770,ORD_001770,Abu Dhabi Hub,Zone F,2025-11-23,2025-11-20,On Time,,FastTrack
FUL_001771,ORD_001771,Sharjah Hub,Zone A,2025-11-09,,Pending,,FastTrack
FUL_001772,ORD_001772,Dubai Hub,Zone E,2025-12-01,,Pending,,FastTrack
FUL_001773,ORD_001773,Dubai Hub,Zone F,2026-01-01,2025-12-30,On Time,,QuickShip
FUL_001774,ORD_001774,Dubai Hub,Zone F,2025-11-29,,Failed,Warehouse Delay,FastTrack
FUL_001775,ORD_001775,Sharjah Hub,Zone A,2026-01-03,2026-01-02,On Time,,QuickShip
FUL_001776,ORD_001776,Dubai Hub,,2025-12-15,2025-12-23,Delayed,Traffic/Weather,SpeedLink
FUL_001777,ORD_001777,Dubai Hub,Zone B,2025-11-20,2025-11-18,On Time,,QuickShip
FUL_001778,ORD_001778,Abu Dhabi Hub,Zone D,2025-12-31,2025-12-30,On Time,,QuickShip
FUL_001779,ORD_001779,Dubai Hub,Zone A,2025-12-28,2025-12-28,On Time,,SpeedLink
FUL_001780,ORD_001780,Dubai Hub,Zone A,2026-01-09,,Pending,,FastTrack
FUL_001781,ORD_001781,Sharjah Hub,Zone D,2025-12-22,,Failed,Order Cancelled,FastTrack
FUL_001782,ORD_001782,Abu Dhabi Hub,Zone D,2025-11-16,,Failed,Order Cancelled,QuickShip
FUL_001783,ORD_001783,Abu Dhabi Hub,Zone F,2025-12-05,2025-12-03,on-time,,FastTrack
FUL_001784,ORD_001784,Abu Dhabi Hub,Zone B,2025-12-19,2025-12-17,On Time,,QuickShip
FUL_001785,ORD_001785,Dubai Hub,Zone E,2025-10-12,2025-10-12,On Time,,QuickShip
FUL_001786,ORD_001786,Dubai Hub,Zone D,2025-10-28,2025-11-05,Delayed,Warehouse Delay,FastTrack
FUL_001787,ORD_001787,Sharjah Hub,Zone D,2025-12-13,2025-12-21,Delayed,Customer Unavailable,SpeedLink
FUL_001788,ORD_001788,Dubai Hub,Zone B,2026-01-04,2026-01-04,On Time,,SpeedLink
FUL_001789,ORD_001789,Abu Dhabi Hub,Zone F,2025-11-19,2025-11-19,On Time,,QuickShip
FUL_001790,ORD_001790,Dubai Hub,Zone B,2025-12-05,2025-12-05,On Time,,FastTrack
FUL_001791,ORD_001791,Dubai Hub,Zone E,2025-12-03,,Failed,Order Cancelled,QuickShip
FUL_001792,ORD_001792,Abu Dhabi Hub,Zone C,2025-10-22,2025-10-19,On Time,,SpeedLink
FUL_001793,ORD_001793,Dubai Hub,Zone C,2025-10-24,2025-10-24,On Time,,QuickShip
FUL_001794,ORD_001794,Dubai Hub,Zone A,2026-01-03,2026-01-03,On Time,,SpeedLink
FUL_001795,ORD_001795,Sharjah Hub,Zone D,2026-01-03,2025-12-31,On Time,,FastTrack
FUL_001796,ORD_001796,Dubai Hub,Zone A,2025-11-08,2025-11-07,On Time,,FastTrack
FUL_001797,ORD_001797,Sharjah Hub,Zone E,2025-11-08,2025-11-07,On Time,,QuickShip
FUL_001798,ORD_001798,Dubai Hub,Zone F,2025-10-14,,Failed,Order Cancelled,QuickShip
FUL_001799,ORD_001799,Dubai Hub,Zone C,2025-11-24,,PENDING,,FastTrack
FUL_001800,ORD_001800,Dubai Hub,Zone C,2025-12-09,2025-12-07,On Time,,QuickShip
FUL_001801,ORD_001801,Dubai Hub,Zone E,2025-10-24,2025-10-22,On Time,,SpeedLink
FUL_001802,ORD_001802,Dubai Hub,Zone B,2025-11-22,2025-11-30,Delayed,Traffic/Weather,FastTrack
FUL_001803,ORD_001803,Sharjah Hub,Zone C,2025-12-14,,Failed,Traffic/Weather,SpeedLink
FUL_001804,ORD_001804,Dubai Hub,Zone D,2025-12-24,,Pending,,QuickShip
FUL_001805,ORD_001805,Abu Dhabi Hub,Zone C,2025-10-22,2025-10-22,On Time,,QuickShip
FUL_001806,ORD_001806,Dubai Hub,Zone E,2025-12-14,2025-12-13,On Time,,QuickShip
FUL_001807,ORD_001807,Dubai Hub,Zone D,2025-12-02,,Pending,,SpeedLink
FUL_001808,ORD_001808,Dubai Hub,Zone D,2025-11-09,2025-11-09,On Time,,SpeedLink
FUL_001809,ORD_001809,Dubai Hub,Zone A,2025-11-29,2025-11-27,On Time,,SpeedLink
FUL_001810,ORD_001810,Dubai Hub,Zone D,2025-12-22,2025-12-20,On Time,,SpeedLink
FUL_001811,ORD_001811,Sharjah Hub,Zone B,2025-12-18,,Failed,Address Issue,FastTrack
FUL_001812,ORD_001812,Sharjah Hub,Zone C,2025-11-01,2025-10-29,On Time,,SpeedLink
FUL_001813,ORD_001813,Abu Dhabi Hub,Zone D,2026-01-07,,Failed,Order Cancelled,SpeedLink
FUL_001814,ORD_001814,Sharjah Hub,Zone D,2025-11-30,,Pending,,SpeedLink
FUL_001815,ORD_001815,Abu Dhabi Hub,Zone C,2025-10-28,,Pending,,QuickShip
FUL_001816,ORD_001816,Dubai Hub,Zone A,2025-12-10,,Failed,Traffic/Weather,QuickShip
FUL_001817,ORD_001817,Sharjah Hub,Zone D,2025-10-27,,Failed,Order Cancelled,SpeedLink
FUL_001818,ORD_001818,Abu Dhabi Hub,Zone C,2025-12-09,2025-12-09,On Time,,FastTrack
FUL_001819,ORD_001819,Dubai Hub,Zone B,2025-10-15,2025-10-15,On Time,,QuickShip
FUL_001820,ORD_001820,Dubai Hub,Zone E,2025-12-11,2025-12-10,On Time,,FastTrack
FUL_001821,ORD_001821,Abu Dhabi Hub,Zone D,2025-12-03,,Failed,Traffic/Weather,FastTrack
FUL_001822,ORD_001822,Dubai Hub,Zone B,2025-10-17,,Pending,,SpeedLink
FUL_001823,ORD_001823,Dubai Hub,Zone C,2025-11-20,2025-11-20,On Time,,SpeedLink
FUL_001824,ORD_001824,Dubai Hub,Zone D,2025-12-12,2025-12-10,On Time,,FastTrack
FUL_001825,ORD_001825,Dubai Hub,Zone F,2025-12-29,2025-12-28,On Time,,FastTrack
FUL_001826,ORD_001826,Dubai Hub,Zone D,2025-11-16,2025-11-15,On Time,,SpeedLink
FUL_001827,ORD_001827,Dubai Hub,Zone F,2026-01-02,2026-01-06,Delayed,Traffic/Weather,SpeedLink
FUL_001828,ORD_001828,Sharjah Hub,Zone A,2025-10-22,,Pending,,FastTrack
FUL_001829,ORD_001829,Dubai Hub,Zone D,2025-10-27,,Failed,Order Cancelled,QuickShip
FUL_001830,ORD_001830,Sharjah Hub,Zone C,2025-11-01,2025-11-04,Delayed,Warehouse Delay,QuickShip
FUL_001831,ORD_001831,Dubai Hub,Zone E,2026-01-01,2025-12-31,On Time,,SpeedLink
FUL_001832,ORD_001832,Sharjah Hub,Zone B,2025-12-28,2025-12-27,On Time,,FastTrack
FUL_001833,ORD_001833,Sharjah Hub,Zone A,2025-12-12,2025-12-10,On Time,,QuickShip
FUL_001834,ORD_001834,Dubai Hub,Zone F,2025-10-27,,Failed,Warehouse Delay,SpeedLink
FUL_001835,ORD_001835,Sharjah Hub,Zone B,2025-10-25,,Pending,,FastTrack
FUL_001836,ORD_001836,Dubai Hub,Zone A,2025-12-19,2025-12-15,On Time,,FastTrack
FUL_001837,ORD_001837,Abu Dhabi Hub,Zone B,2026-01-01,2026-01-01,On Time,,SpeedLink
FUL_001838,ORD_001838,Dubai Hub,Zone B,2025-11-12,,Pending,,SpeedLink
FUL_001839,ORD_001839,Dubai Hub,Zone D,2025-10-19,2025-10-18,On Time,,SpeedLink
FUL_001840,ORD_001840,Abu Dhabi Hub,Zone F,2025-11-07,2025-11-11,Delayed,Warehouse Delay,QuickShip
FUL_001841,ORD_001841,Dubai Hub,Zone D,2025-11-02,2025-10-30,On Time,,SpeedLink
FUL_001842,ORD_001842,Dubai Hub,Zone D,2025-12-17,2025-12-16,On Time,,FastTrack
FUL_001843,ORD_001843,Dubai Hub,Zone C,2025-10-24,2025-10-23,On Time,,QuickShip
FUL_001844,ORD_001844,Dubai Hub,Zone A,2025-10-24,,Failed,Address Issue,SpeedLink
FUL_001845,ORD_001845,Sharjah Hub,Zone A,2025-11-23,2025-11-23,On Time,,FastTrack
FUL_001846,ORD_001846,Abu Dhabi Hub,Zone A,2025-12-02,2025-12-02,On Time,,FastTrack
FUL_001847,ORD_001847,Dubai Hub,Zone C,2025-11-13,2025-11-11,On Time,,QuickShip
FUL_001848,ORD_001848,Abu Dhabi Hub,Zone A,2025-10-29,,Failed,Order Cancelled,FastTrack
FUL_001849,ORD_001849,Dubai Hub,Zone C,2025-10-19,,Failed,Order Cancelled,QuickShip
FUL_001850,ORD_001850,Abu Dhabi Hub,Zone C,2025-10-23,,Pending,,QuickShip
FUL_001851,ORD_001851,Dubai Hub,Zone E,2025-10-30,,Pending,,QuickShip
FUL_001852,ORD_001852,Abu Dhabi Hub,Zone D,2025-10-23,2025-10-20,On Time,,FastTrack
FUL_001853,ORD_001853,Dubai Hub,Zone A,2025-11-21,2025-11-19,On Time,,QuickShip
FUL_001854,ORD_001854,Dubai Hub,Zone A,2025-12-07,2025-12-06,on-time,,FastTrack
FUL_001855,ORD_001855,Dubai Hub,Zone D,2025-10-28,,Failed,Order Cancelled,QuickShip
FUL_001856,ORD_001856,Dubai Hub,Zone E,2025-11-25,2025-11-25,On Time,,SpeedLink
FUL_001857,ORD_001857,Sharjah Hub,Zone D,2025-12-01,,Pending,,QuickShip
FUL_001858,ORD_001858,Dubai Hub,Zone D,2025-10-27,,Pending,,QuickShip
FUL_001859,ORD_001859,Dubai Hub,Zone B,2025-11-06,,Pending,,FastTrack
FUL_001860,ORD_001860,Dubai Hub,Zone A,2025-12-25,,Failed,Order Cancelled,FastTrack
FUL_001861,ORD_001861,Abu Dhabi Hub,Zone E,2025-10-22,,Pending,,QuickShip
FUL_001862,ORD_001862,Dubai Hub,Zone C,2025-12-10,2025-12-10,On Time,,SpeedLink
FUL_001863,ORD_001863,Dubai Hub,Zone A,2025-11-10,2025-11-08,On Time,,SpeedLink
FUL_001864,ORD_001864,Sharjah Hub,Zone D,2025-12-28,,Pending,,FastTrack
FUL_001865,ORD_001865,Dubai Hub,Zone F,2025-11-17,2025-11-21,Delayed,Traffic/Weather,SpeedLink
FUL_001866,ORD_001866,Dubai Hub,Zone C,2025-12-15,2025-12-15,On Time,,FastTrack
FUL_001867,ORD_001867,Sharjah Hub,Zone F,2025-10-09,2025-10-14,Delayed,Traffic/Weather,SpeedLink
FUL_001868,ORD_001868,Dubai Hub,Zone A,2025-10-14,2025-10-13,On Time,,FastTrack
FUL_001869,ORD_001869,Dubai Hub,Zone F,2025-12-21,2025-12-18,On Time,,FastTrack
FUL_001870,ORD_001870,Abu Dhabi Hub,Zone B,2025-11-25,2025-11-22,On Time,,FastTrack
FUL_001871,ORD_001871,Dubai Hub,Zone B,2025-11-24,2025-11-27,Delayed,Traffic/Weather,QuickShip
FUL_001872,ORD_001872,Dubai Hub,Zone C,2025-12-03,2025-12-02,On Time,,FastTrack
FUL_001873,ORD_001873,Dubai Hub,Zone F,2025-11-11,2025-11-11,On Time,,SpeedLink
FUL_001874,ORD_001874,Abu Dhabi Hub,Zone C,2025-11-09,,Pending,,FastTrack
FUL_001875,ORD_001875,Abu Dhabi Hub,Zone D,2026-01-02,2025-12-31,On Time,,SpeedLink
FUL_001876,ORD_001876,Dubai Hub,Zone F,2026-01-04,2026-01-03,On Time,,QuickShip
FUL_001877,ORD_001877,Dubai Hub,Zone F,2025-12-27,,Pending,,SpeedLink
FUL_001878,ORD_001878,Abu Dhabi Hub,Zone E,2025-10-10,2025-10-09,On Time,,FastTrack
FUL_001879,ORD_001879,Dubai Hub,Zone D,2025-11-26,2025-11-25,OnTime,,QuickShip
FUL_001880,ORD_001880,Abu Dhabi Hub,Zone C,2025-11-04,,Pending,,QuickShip
FUL_001881,ORD_001881,Dubai Hub,Zone B,2025-11-15,2025-11-13,On Time,,SpeedLink
FUL_001882,ORD_001882,Abu Dhabi Hub,Zone C,2025-11-24,2025-11-24,On Time,,QuickShip
FUL_001883,ORD_001883,Dubai Hub,Zone B,2025-12-07,2025-12-04,On Time,,SpeedLink
FUL_001884,ORD_001884,Abu Dhabi Hub,Zone B,2025-12-07,,Failed,Order Cancelled,FastTrack
FUL_001885,ORD_001885,Dubai Hub,Zone F,2025-11-21,,PENDING,,QuickShip
FUL_001886,ORD_001886,Abu Dhabi Hub,Zone F,2025-12-22,2025-12-20,On Time,,FastTrack
FUL_001887,ORD_001887,Abu Dhabi Hub,Zone E,2025-10-31,2025-11-08,Delayed,Address Issue,SpeedLink
FUL_001888,ORD_001888,Sharjah Hub,Zone C,2025-11-28,2025-11-27,On Time,,SpeedLink
FUL_001889,ORD_001889,Abu Dhabi Hub,Zone C,2025-10-20,2025-10-18,On Time,,FastTrack
FUL_001890,ORD_001890,Sharjah Hub,Zone A,2026-01-01,,Failed,Order Cancelled,QuickShip
FUL_001891,ORD_001891,Dubai Hub,Zone D,2025-11-27,2025-11-27,On Time,,SpeedLink
FUL_001892,ORD_001892,Dubai Hub,Zone C,2025-11-13,,Failed,Order Cancelled,QuickShip
FUL_001893,ORD_001893,Dubai Hub,Zone C,2025-12-29,2026-01-02,Delayed,Rider Unavailable,SpeedLink
FUL_001894,ORD_001894,Abu Dhabi Hub,Zone F,2025-10-30,2025-11-07,delayed,Traffic/Weather,SpeedLink
FUL_001895,ORD_001895,Dubai Hub,Zone C,2025-12-28,2025-12-26,On Time,,QuickShip
FUL_001896,ORD_001896,Dubai Hub,Zone B,2025-11-23,2025-11-23,On Time,,FastTrack
FUL_001897,ORD_001897,Dubai Hub,Zone A,2025-11-23,2025-11-23,On Time,,FastTrack
FUL_001898,ORD_001898,Dubai Hub,Zone B,2025-12-27,2025-12-25,On Time,,FastTrack
FUL_001899,ORD_001899,Sharjah Hub,Zone B,2025-12-10,2025-12-10,On Time,,QuickShip
FUL_001900,ORD_001900,Sharjah Hub,Zone D,2025-10-15,2025-10-13,On Time,,SpeedLink
FUL_001901,ORD_001901,Dubai Hub,Zone E,2025-11-12,2025-11-09,On Time,,QuickShip
FUL_001902,ORD_001902,Abu Dhabi Hub,Zone F,2025-12-15,,Pending,,QuickShip
FUL_001903,ORD_001903,Abu Dhabi Hub,Zone D,2025-12-19,2025-12-19,On Time,,QuickShip
FUL_001904,ORD_001904,Dubai Hub,Zone E,2025-10-20,2025-10-20,On Time,,QuickShip
FUL_001905,ORD_001905,Abu Dhabi Hub,Zone A,2025-11-10,2025-11-10,On Time,,SpeedLink
FUL_001906,ORD_001906,Dubai Hub,Zone D,2025-10-24,,Failed,Order Cancelled,SpeedLink
FUL_001907,ORD_001907,Sharjah Hub,Zone B,2025-12-21,2025-12-24,Delayed,Address Issue,FastTrack
FUL_001908,ORD_001908,Dubai Hub,Zone F,2025-11-08,2025-11-14,Delayed,Rider Unavailable,SpeedLink
FUL_001909,ORD_001909,Dubai Hub,Zone F,2025-11-08,,Pending,,QuickShip
FUL_001910,ORD_001910,Dubai Hub,Zone F,2025-12-31,,Failed,Customer Unavailable,QuickShip
FUL_001911,ORD_001911,Dubai Hub,Zone B,2025-12-23,,Pending,,SpeedLink
FUL_001912,ORD_001912,Abu Dhabi Hub,Zone B,2025-12-18,2025-12-17,on-time,,FastTrack
FUL_001913,ORD_001913,Sharjah Hub,Zone B,2025-11-07,2025-11-07,On Time,,QuickShip
FUL_001914,ORD_001914,Dubai Hub,Zone E,2025-11-24,,Failed,Traffic/Weather,SpeedLink
